technology,carrier,province,year,share,target_mw_before_existing_stock_adjustment,lower_limit_mw_before_existing_stock_adjustment,upper_limit_mw_before_existing_stock_adjustment,national_target_mw,lower_multiplier,upper_multiplier,allocation_basis,national_source_note
Solar PV,solar,Guangdong,2050,0.052352,374315.931897,299452.745518,486610.711466,7150000.0,0.8,1.3,data/existing_infrastructure/solar_capacity.csv: 2010+2015+2020+2025,Post_2030_extension_keep_annual_addition_238GW
Solar PV,solar,Guangxi,2050,0.026299,188035.119941,150428.095953,244445.655923,7150000.0,0.8,1.3,data/existing_infrastructure/solar_capacity.csv: 2010+2015+2020+2025,Post_2030_extension_keep_annual_addition_238GW
Solar PV,solar,Guizhou,2050,0.02461,175958.362077,140766.689662,228745.8707,7150000.0,0.8,1.3,data/existing_infrastructure/solar_capacity.csv: 2010+2015+2020+2025,Post_2030_extension_keep_annual_addition_238GW
Solar PV,solar,Hainan,2050,0.008426,60243.953176,48195.162541,78317.139129,7150000.0,0.8,1.3,data/existing_infrastructure/solar_capacity.csv: 2010+2015+2020+2025,Post_2030_extension_keep_annual_addition_238GW
Solar PV,solar,Hebei,2050,0.07247,518162.830433,414530.264346,673611.679563,7150000.0,0.8,1.3,data/existing_infrastructure/solar_capacity.csv: 2010+2015+2020+2025,Post_2030_extension_keep_annual_addition_238GW
Solar PV,solar,Heilongjiang,2050,0.007676,54885.686397,43908.549118,71351.392316,7150000.0,0.8,1.3,data/existing_infrastructure/solar_capacity.csv: 2010+2015+2020+2025,Post_2030_extension_keep_annual_addition_238GW
Solar PV,solar,Henan,2050,0.046739,334182.958659,267346.366927,434437.846257,7150000.0,0.8,1.3,data/existing_infrastructure/solar_capacity.csv: 2010+2015+2020+2025,Post_2030_extension_keep_annual_addition_238GW
Solar PV,solar,Hubei,2050,0.038782,277288.716743,221830.973395,360475.331766,7150000.0,0.8,1.3,data/existing_infrastructure/solar_capacity.csv: 2010+2015+2020+2025,Post_2030_extension_keep_annual_addition_238GW
Solar PV,solar,Hunan,2050,0.023265,166347.805293,133078.244234,216252.14688,7150000.0,0.8,1.3,data/existing_infrastructure/solar_capacity.csv: 2010+2015+2020+2025,Post_2030_extension_keep_annual_addition_238GW
Solar PV,solar,InnerMongolia,2050,0.045255,323574.480304,258859.584243,420646.824395,7150000.0,0.8,1.3,data/existing_infrastructure/solar_capacity.csv: 2010+2015+2020+2025,Post_2030_extension_keep_annual_addition_238GW
Solar PV,solar,Jiangsu,2050,0.076554,547363.15971,437890.527768,711572.107623,7150000.0,0.8,1.3,data/existing_infrastructure/solar_capacity.csv: 2010+2015+2020+2025,Post_2030_extension_keep_annual_addition_238GW
Solar PV,solar,Jiangxi,2050,0.024987,178659.742125,142927.7937,232257.664763,7150000.0,0.8,1.3,data/existing_infrastructure/solar_capacity.csv: 2010+2015+2020+2025,Post_2030_extension_keep_annual_addition_238GW
Solar PV,solar,Jilin,2050,0.006234,44569.592706,35655.674165,57940.470518,7150000.0,0.8,1.3,data/existing_infrastructure/solar_capacity.csv: 2010+2015+2020+2025,Post_2030_extension_keep_annual_addition_238GW
Solar PV,solar,Liaoning,2050,0.013438,96080.14309,76864.114472,124904.186017,7150000.0,0.8,1.3,data/existing_infrastructure/solar_capacity.csv: 2010+2015+2020+2025,Post_2030_extension_keep_annual_addition_238GW
Solar PV,solar,Ningxia,2050,0.031384,224398.873488,179519.09879,291718.535534,7150000.0,0.8,1.3,data/existing_infrastructure/solar_capacity.csv: 2010+2015+2020+2025,Post_2030_extension_keep_annual_addition_238GW
Solar PV,solar,Qinghai,2050,0.034392,245901.858674,196721.486939,319672.416276,7150000.0,0.8,1.3,data/existing_infrastructure/solar_capacity.csv: 2010+2015+2020+2025,Post_2030_extension_keep_annual_addition_238GW
Solar PV,solar,Shaanxi,2050,0.036011,257476.477658,205981.182127,334719.420956,7150000.0,0.8,1.3,data/existing_infrastructure/solar_capacity.csv: 2010+2015+2020+2025,Post_2030_extension_keep_annual_addition_238GW
Solar PV,solar,Shandong,2050,0.081544,583040.444915,466432.355932,757952.57839,7150000.0,0.8,1.3,data/existing_infrastructure/solar_capacity.csv: 2010+2015+2020+2025,Post_2030_extension_keep_annual_addition_238GW
Solar PV,solar,Shanghai,2050,0.00508,36319.260229,29055.408183,47215.038297,7150000.0,0.8,1.3,data/existing_infrastructure/solar_capacity.csv: 2010+2015+2020+2025,Post_2030_extension_keep_annual_addition_238GW
Solar PV,solar,Shanxi,2050,0.042979,307296.281941,245837.025553,399485.166523,7150000.0,0.8,1.3,data/existing_infrastructure/solar_capacity.csv: 2010+2015+2020+2025,Post_2030_extension_keep_annual_addition_238GW
Solar PV,solar,Sichuan,2050,0.014568,104158.858482,83327.086786,135406.516026,7150000.0,0.8,1.3,data/existing_infrastructure/solar_capacity.csv: 2010+2015+2020+2025,Post_2030_extension_keep_annual_addition_238GW
Solar PV,solar,Tianjin,2050,0.00878,62773.716139,50218.972911,81605.830981,7150000.0,0.8,1.3,data/existing_infrastructure/solar_capacity.csv: 2010+2015+2020+2025,Post_2030_extension_keep_annual_addition_238GW
Solar PV,solar,Tibet,2050,0.004791,34253.499015,27402.799212,44529.54872,7150000.0,0.8,1.3,data/existing_infrastructure/solar_capacity.csv: 2010+2015+2020+2025,Post_2030_extension_keep_annual_addition_238GW
Solar PV,solar,Xinjiang,2050,0.071083,508240.820419,406592.656336,660713.066545,7150000.0,0.8,1.3,data/existing_infrastructure/solar_capacity.csv: 2010+2015+2020+2025,Post_2030_extension_keep_annual_addition_238GW
Solar PV,solar,Yunnan,2050,0.046232,330559.9313,264447.94504,429727.91069,7150000.0,0.8,1.3,data/existing_infrastructure/solar_capacity.csv: 2010+2015+2020+2025,Post_2030_extension_keep_annual_addition_238GW
Solar PV,solar,Zhejiang,2050,0.054277,388083.435862,310466.74869,504508.466621,7150000.0,0.8,1.3,data/existing_infrastructure/solar_capacity.csv: 2010+2015+2020+2025,Post_2030_extension_keep_annual_addition_238GW
Solar PV,solar,Anhui,2055,0.048343,403184.619269,322547.695415,524140.005049,8340000.0,0.8,1.3,data/existing_infrastructure/solar_capacity.csv: 2010+2015+2020+2025,Post_2030_extension_keep_annual_addition_238GW
Solar PV,solar,Beijing,2055,0.001711,14272.087532,11417.670026,18553.713792,8340000.0,0.8,1.3,data/existing_infrastructure/solar_capacity.csv: 2010+2015+2020+2025,Post_2030_extension_keep_annual_addition_238GW
Solar PV,solar,Chongqing,2055,0.004786,39917.360662,31933.888529,51892.56886,8340000.0,0.8,1.3,data/existing_infrastructure/solar_capacity.csv: 2010+2015+2020+2025,Post_2030_extension_keep_annual_addition_238GW
Solar PV,solar,Fujian,2055,0.014522,121116.271131,96893.016905,157451.15247,8340000.0,0.8,1.3,data/existing_infrastructure/solar_capacity.csv: 2010+2015+2020+2025,Post_2030_extension_keep_annual_addition_238GW
Solar PV,solar,Gansu,2055,0.032431,270472.740397,216378.192318,351614.562516,8340000.0,0.8,1.3,data/existing_infrastructure/solar_capacity.csv: 2010+2015+2020+2025,Post_2030_extension_keep_annual_addition_238GW
Solar PV,solar,Guangdong,2055,0.052352,436614.667416,349291.733933,567599.067641,8340000.0,0.8,1.3,data/existing_infrastructure/solar_capacity.csv: 2010+2015+2020+2025,Post_2030_extension_keep_annual_addition_238GW
Solar PV,solar,Guangxi,2055,0.026299,219330.475567,175464.380454,285129.618238,8340000.0,0.8,1.3,data/existing_infrastructure/solar_capacity.csv: 2010+2015+2020+2025,Post_2030_extension_keep_annual_addition_238GW
Solar PV,solar,Guizhou,2055,0.02461,205243.739821,164194.991857,266816.861768,8340000.0,0.8,1.3,data/existing_infrastructure/solar_capacity.csv: 2010+2015+2020+2025,Post_2030_extension_keep_annual_addition_238GW
Solar PV,solar,Hainan,2055,0.008426,70270.569159,56216.455327,91351.739907,8340000.0,0.8,1.3,data/existing_infrastructure/solar_capacity.csv: 2010+2015+2020+2025,Post_2030_extension_keep_annual_addition_238GW
Solar PV,solar,Hebei,2055,0.07247,604402.518295,483522.014636,785723.273784,8340000.0,0.8,1.3,data/existing_infrastructure/solar_capacity.csv: 2010+2015+2020+2025,Post_2030_extension_keep_annual_addition_238GW
Solar PV,solar,Heilongjiang,2055,0.007676,64020.50693,51216.405544,83226.65901,8340000.0,0.8,1.3,data/existing_infrastructure/solar_capacity.csv: 2010+2015+2020+2025,Post_2030_extension_keep_annual_addition_238GW
Solar PV,solar,Henan,2055,0.046739,389802.22031,311841.776248,506742.886403,8340000.0,0.8,1.3,data/existing_infrastructure/solar_capacity.csv: 2010+2015+2020+2025,Post_2030_extension_keep_annual_addition_238GW
Solar PV,solar,Hubei,2055,0.038782,323438.866803,258751.093442,420470.526844,8340000.0,0.8,1.3,data/existing_infrastructure/solar_capacity.csv: 2010+2015+2020+2025,Post_2030_extension_keep_annual_addition_238GW
Solar PV,solar,Hunan,2055,0.023265,194033.663796,155226.931037,252243.762935,8340000.0,0.8,1.3,data/existing_infrastructure/solar_capacity.csv: 2010+2015+2020+2025,Post_2030_extension_keep_annual_addition_238GW
Solar PV,solar,InnerMongolia,2055,0.045255,377428.135068,301942.508054,490656.575588,8340000.0,0.8,1.3,data/existing_infrastructure/solar_capacity.csv: 2010+2015+2020+2025,Post_2030_extension_keep_annual_addition_238GW
Solar PV,solar,Jiangsu,2055,0.076554,638462.762515,510770.210012,830001.59127,8340000.0,0.8,1.3,data/existing_infrastructure/solar_capacity.csv: 2010+2015+2020+2025,Post_2030_extension_keep_annual_addition_238GW
Solar PV,solar,Jiangxi,2055,0.024987,208394.720185,166715.776148,270913.136241,8340000.0,0.8,1.3,data/existing_infrastructure/solar_capacity.csv: 2010+2015+2020+2025,Post_2030_extension_keep_annual_addition_238GW
Solar PV,solar,Jilin,2055,0.006234,51987.468975,41589.97518,67583.709667,8340000.0,0.8,1.3,data/existing_infrastructure/solar_capacity.csv: 2010+2015+2020+2025,Post_2030_extension_keep_annual_addition_238GW
Solar PV,solar,Liaoning,2055,0.013438,112071.103968,89656.883174,145692.435158,8340000.0,0.8,1.3,data/existing_infrastructure/solar_capacity.csv: 2010+2015+2020+2025,Post_2030_extension_keep_annual_addition_238GW
Solar PV,solar,Ningxia,2055,0.031384,261746.378306,209397.102645,340270.291798,8340000.0,0.8,1.3,data/existing_infrastructure/solar_capacity.csv: 2010+2015+2020+2025,Post_2030_extension_keep_annual_addition_238GW
Solar PV,solar,Qinghai,2055,0.034392,286828.182006,229462.545605,372876.636607,8340000.0,0.8,1.3,data/existing_infrastructure/solar_capacity.csv: 2010+2015+2020+2025,Post_2030_extension_keep_annual_addition_238GW
Solar PV,solar,Shaanxi,2055,0.036011,300329.206108,240263.364886,390427.96794,8340000.0,0.8,1.3,data/existing_infrastructure/solar_capacity.csv: 2010+2015+2020+2025,Post_2030_extension_keep_annual_addition_238GW
Solar PV,solar,Shandong,2055,0.081544,680077.945538,544062.35643,884101.329199,8340000.0,0.8,1.3,data/existing_infrastructure/solar_capacity.csv: 2010+2015+2020+2025,Post_2030_extension_keep_annual_addition_238GW
Solar PV,solar,Shanghai,2055,0.00508,42364.004239,33891.203391,55073.20551,8340000.0,0.8,1.3,data/existing_infrastructure/solar_capacity.csv: 2010+2015+2020+2025,Post_2030_extension_keep_annual_addition_238GW
Solar PV,solar,Shanxi,2055,0.042979,358440.698096,286752.558477,465972.907525,8340000.0,0.8,1.3,data/existing_infrastructure/solar_capacity.csv: 2010+2015+2020+2025,Post_2030_extension_keep_annual_addition_238GW
Solar PV,solar,Sichuan,2055,0.014568,121494.388775,97195.51102,157942.705407,8340000.0,0.8,1.3,data/existing_infrastructure/solar_capacity.csv: 2010+2015+2020+2025,Post_2030_extension_keep_annual_addition_238GW
Solar PV,solar,Tianjin,2055,0.00878,73221.369594,58577.095675,95187.780472,8340000.0,0.8,1.3,data/existing_infrastructure/solar_capacity.csv: 2010+2015+2020+2025,Post_2030_extension_keep_annual_addition_238GW
Solar PV,solar,Tibet,2055,0.004791,39954.431019,31963.544815,51940.760325,8340000.0,0.8,1.3,data/existing_infrastructure/solar_capacity.csv: 2010+2015+2020+2025,Post_2030_extension_keep_annual_addition_238GW
Solar PV,solar,Xinjiang,2055,0.071083,592829.152769,474263.322215,770677.8986,8340000.0,0.8,1.3,data/existing_infrastructure/solar_capacity.csv: 2010+2015+2020+2025,Post_2030_extension_keep_annual_addition_238GW
Solar PV,solar,Yunnan,2055,0.046232,385576.199586,308460.959669,501249.059462,8340000.0,0.8,1.3,data/existing_infrastructure/solar_capacity.csv: 2010+2015+2020+2025,Post_2030_extension_keep_annual_addition_238GW
Solar PV,solar,Zhejiang,2055,0.054277,452673.546166,362138.836933,588475.610016,8340000.0,0.8,1.3,data/existing_infrastructure/solar_capacity.csv: 2010+2015+2020+2025,Post_2030_extension_keep_annual_addition_238GW
Solar PV,solar,Anhui,2060,0.048343,460713.359908,368570.687926,598927.36788,9530000.0,0.8,1.3,data/existing_infrastructure/solar_capacity.csv: 2010+2015+2020+2025,Post_2030_extension_keep_annual_addition_238GW
Solar PV,solar,Beijing,2060,0.001711,16308.512492,13046.809994,21201.066239,9530000.0,0.8,1.3,data/existing_infrastructure/solar_capacity.csv: 2010+2015+2020+2025,Post_2030_extension_keep_annual_addition_238GW
Solar PV,solar,Chongqing,2060,0.004786,45613.00325,36490.4026,59296.904225,9530000.0,0.8,1.3,data/existing_infrastructure/solar_capacity.csv: 2010+2015+2020+2025,Post_2030_extension_keep_annual_addition_238GW
Solar PV,solar,Fujian,2060,0.014522,138397.849386,110718.279509,179917.204202,9530000.0,0.8,1.3,data/existing_infrastructure/solar_capacity.csv: 2010+2015+2020+2025,Post_2030_extension_keep_annual_addition_238GW
Solar PV,solar,Gansu,2060,0.032431,309065.373619,247252.298896,401784.985705,9530000.0,0.8,1.3,data/existing_infrastructure/solar_capacity.csv: 2010+2015+2020+2025,Post_2030_extension_keep_annual_addition_238GW
Solar PV,solar,Guangdong,2060,0.052352,498913.402934,399130.722347,648587.423815,9530000.0,0.8,1.3,data/existing_infrastructure/solar_capacity.csv: 2010+2015+2020+2025,Post_2030_extension_keep_annual_addition_238GW
Solar PV,solar,Guangxi,2060,0.026299,250625.831194,200500.664955,325813.580552,9530000.0,0.8,1.3,data/existing_infrastructure/solar_capacity.csv: 2010+2015+2020+2025,Post_2030_extension_keep_annual_addition_238GW
Solar PV,solar,Guizhou,2060,0.02461,234529.117565,187623.294052,304887.852835,9530000.0,0.8,1.3,data/existing_infrastructure/solar_capacity.csv: 2010+2015+2020+2025,Post_2030_extension_keep_annual_addition_238GW
Solar PV,solar,Hainan,2060,0.008426,80297.185142,64237.748114,104386.340685,9530000.0,0.8,1.3,data/existing_infrastructure/solar_capacity.csv: 2010+2015+2020+2025,Post_2030_extension_keep_annual_addition_238GW
Solar PV,solar,Hebei,2060,0.07247,690642.206157,552513.764926,897834.868005,9530000.0,0.8,1.3,data/existing_infrastructure/solar_capacity.csv: 2010+2015+2020+2025,Post_2030_extension_keep_annual_addition_238GW
Solar PV,solar,Heilongjiang,2060,0.007676,73155.327464,58524.261971,95101.925703,9530000.0,0.8,1.3,data/existing_infrastructure/solar_capacity.csv: 2010+2015+2020+2025,Post_2030_extension_keep_annual_addition_238GW
Solar PV,solar,Henan,2060,0.046739,445421.481961,356337.185569,579047.926549,9530000.0,0.8,1.3,data/existing_infrastructure/solar_capacity.csv: 2010+2015+2020+2025,Post_2030_extension_keep_annual_addition_238GW
Solar PV,solar,Hubei,2060,0.038782,369589.016862,295671.21349,480465.721921,9530000.0,0.8,1.3,data/existing_infrastructure/solar_capacity.csv: 2010+2015+2020+2025,Post_2030_extension_keep_annual_addition_238GW
Solar PV,solar,Hunan,2060,0.023265,221719.522299,177375.617839,288235.378989,9530000.0,0.8,1.3,data/existing_infrastructure/solar_capacity.csv: 2010+2015+2020+2025,Post_2030_extension_keep_annual_addition_238GW
Solar PV,solar,InnerMongolia,2060,0.045255,431281.789832,345025.431865,560666.326781,9530000.0,0.8,1.3,data/existing_infrastructure/solar_capacity.csv: 2010+2015+2020+2025,Post_2030_extension_keep_annual_addition_238GW
Solar PV,solar,Jiangsu,2060,0.076554,729562.36532,583649.892256,948431.074916,9530000.0,0.8,1.3,data/existing_infrastructure/solar_capacity.csv: 2010+2015+2020+2025,Post_2030_extension_keep_annual_addition_238GW
Solar PV,solar,Jiangxi,2060,0.024987,238129.698246,190503.758596,309568.607719,9530000.0,0.8,1.3,data/existing_infrastructure/solar_capacity.csv: 2010+2015+2020+2025,Post_2030_extension_keep_annual_addition_238GW
Solar PV,solar,Jilin,2060,0.006234,59405.345243,47524.276195,77226.948816,9530000.0,0.8,1.3,data/existing_infrastructure/solar_capacity.csv: 2010+2015+2020+2025,Post_2030_extension_keep_annual_addition_238GW
Solar PV,solar,Liaoning,2060,0.013438,128062.064846,102449.651876,166480.684299,9530000.0,0.8,1.3,data/existing_infrastructure/solar_capacity.csv: 2010+2015+2020+2025,Post_2030_extension_keep_annual_addition_238GW
Solar PV,solar,Ningxia,2060,0.031384,299093.883124,239275.106499,388822.048062,9530000.0,0.8,1.3,data/existing_infrastructure/solar_capacity.csv: 2010+2015+2020+2025,Post_2030_extension_keep_annual_addition_238GW
Solar PV,solar,Qinghai,2060,0.034392,327754.505337,262203.60427,426080.856939,9530000.0,0.8,1.3,data/existing_infrastructure/solar_capacity.csv: 2010+2015+2020+2025,Post_2030_extension_keep_annual_addition_238GW
Solar PV,solar,Shaanxi,2060,0.036011,343181.934557,274545.547646,446136.514924,9530000.0,0.8,1.3,data/existing_infrastructure/solar_capacity.csv: 2010+2015+2020+2025,Post_2030_extension_keep_annual_addition_238GW
Solar PV,solar,Shandong,2060,0.081544,777115.44616,621692.356928,1010250.080008,9530000.0,0.8,1.3,data/existing_infrastructure/solar_capacity.csv: 2010+2015+2020+2025,Post_2030_extension_keep_annual_addition_238GW
Solar PV,solar,Shanghai,2060,0.00508,48408.748249,38726.998599,62931.372723,9530000.0,0.8,1.3,data/existing_infrastructure/solar_capacity.csv: 2010+2015+2020+2025,Post_2030_extension_keep_annual_addition_238GW
Solar PV,solar,Shanxi,2060,0.042979,409585.114251,327668.091401,532460.648527,9530000.0,0.8,1.3,data/existing_infrastructure/solar_capacity.csv: 2010+2015+2020+2025,Post_2030_extension_keep_annual_addition_238GW
Solar PV,solar,Sichuan,2060,0.014568,138829.919067,111063.935254,180478.894788,9530000.0,0.8,1.3,data/existing_infrastructure/solar_capacity.csv: 2010+2015+2020+2025,Post_2030_extension_keep_annual_addition_238GW
Solar PV,solar,Tianjin,2060,0.00878,83669.023049,66935.21844,108769.729964,9530000.0,0.8,1.3,data/existing_infrastructure/solar_capacity.csv: 2010+2015+2020+2025,Post_2030_extension_keep_annual_addition_238GW
Solar PV,solar,Tibet,2060,0.004791,45655.363023,36524.290418,59351.97193,9530000.0,0.8,1.3,data/existing_infrastructure/solar_capacity.csv: 2010+2015+2020+2025,Post_2030_extension_keep_annual_addition_238GW
Solar PV,solar,Xinjiang,2060,0.071083,677417.485119,541933.988095,880642.730654,9530000.0,0.8,1.3,data/existing_infrastructure/solar_capacity.csv: 2010+2015+2020+2025,Post_2030_extension_keep_annual_addition_238GW
Solar PV,solar,Yunnan,2060,0.046232,440592.467872,352473.974298,572770.208234,9530000.0,0.8,1.3,data/existing_infrastructure/solar_capacity.csv: 2010+2015+2020+2025,Post_2030_extension_keep_annual_addition_238GW
Solar PV,solar,Zhejiang,2060,0.054277,517263.656471,413810.925177,672442.753412,9530000.0,0.8,1.3,data/existing_infrastructure/solar_capacity.csv: 2010+2015+2020+2025,Post_2030_extension_keep_annual_addition_238GW
